#1
double inputsMeasured(34562, 7)
#time_in_s	nSpeedFanEva_1_0	TEva_degC	THCRet_K	nSpeedPumpCon_1_0	nSpeedPumpHC_1_0	nSpeedHP_0_1
58820.0	1.0	19.616315642105263	21.38789462105263	1.0	0.0	0.0
58830.0	1.0	19.622893852631577	21.37736772631579	1.0	0.0	0.0
58840.0	1.0	19.63323414117647	21.3699989	1.0	0.0	0.0
58850.0	1.0	19.652352611764705	21.3699989	1.0	0.0	0.0
58860.0	1.0	19.679166266666666	21.37666593333333	1.0	0.0	0.0
58870.0	1.0	19.711110044444446	21.387777655555556	1.0	0.0	0.0
58880.0	1.0	19.7174988	21.39	1.0	0.0	0.0
58890.0	1.0	19.7174988	21.39	1.0	0.0	0.0
58900.0	1.0	19.72722148888889	21.382221794444444	1.0	0.0	0.0
58910.0	1.0	19.741111044444445	21.371110072222223	1.0	0.0	0.0
58920.0	1.0	19.7115625	21.38124951875	1.0	0.0	0.0
58930.0	1.0	19.675657894736844	21.391578947368423	1.0	0.0	0.0
58940.0	1.0	19.636184210526316	21.396842105263158	1.0	0.0	0.0
58950.0	1.0	19.592000000000002	21.398	1.0	0.0	0.0
58960.0	1.0	19.540750000000003	21.393	1.0	0.0	0.0
58970.0	1.0	19.488235294117647	21.39235294117647	1.0	0.0	0.0
58980.0	1.0	19.433823529411764	21.398235294117647	1.0	0.0	0.0
58990.0	1.0	19.377352941176472	21.4	1.0	0.0	0.0
59000.0	1.0	19.32	21.4	1.0	0.0	0.0
59010.0	1.0	19.2725	21.395	1.0	0.0	0.0
59020.0	1.0	19.225	21.39	1.0	0.0	0.0
59030.0	1.0	19.19210447368421	21.39	1.0	0.0	0.0
59040.0	1.0	19.158527999999997	21.390588235294118	1.0	0.0	0.0
59050.0	1.0	19.118823	21.396470588235292	1.0	0.0	0.0
59060.0	1.0	19.068333	21.4	1.0	0.0	0.0
59070.0	1.0	19.001665499999998	21.4	1.0	0.0	0.0
59080.0	1.0	18.914998949999998	21.397	1.0	0.0	0.0
59090.0	1.0	18.814999699999998	21.392	1.0	0.0	0.0
59100.0	1.0	18.745833333333334	21.393333333333334	1.0	0.0	0.0
59110.0	1.0	18.697222222222223	21.398888888888887	1.0	0.0	0.0
59120.0	1.0	18.6375	21.395	1.0	0.0	0.0
59130.0	1.0	18.573249999999998	21.391000000000002	1.0	0.0	0.0
59140.0	1.0	18.502	21.396	1.0	0.0	0.0
59150.0	1.0	18.434736842105263	21.4	1.0	0.0	0.0
59160.0	1.0	18.38342105263158	21.4	1.0	0.0	0.0
59170.0	1.0	18.346176470588237	21.401764705882353	1.0	0.0	0.0
59180.0	1.0	18.34176470588235	21.407647058823528	1.0	0.0	0.0
59190.0	1.0	18.320588235294117	21.402941176470588	1.0	0.0	0.0
59200.0	1.0	18.288235294117648	21.391176470588235	1.0	0.0	0.0
59210.0	1.0	18.213214285714287	21.39	1.0	0.0	0.0
59220.0	1.0	18.13345238095238	21.39	1.0	0.0	0.0
59230.0	1.0	18.08305511111111	21.39888888888889	1.0	0.0	0.0
59240.0	1.0	18.039998999999998	21.41	1.0	0.0	0.0
59250.0	1.0	17.994686375	21.40375	1.0	0.0	0.0
59260.0	1.0	17.95299904	21.401999999999997	1.0	0.0	0.0
59270.0	1.0	17.91674964	21.407	1.0	0.0	0.0
59280.0	1.0	17.876052631578947	21.407894736842106	1.0	0.0	0.0
59290.0	1.0	17.828684210526315	21.402631578947368	1.0	0.0	0.0
59300.0	1.0	17.796911764705882	21.402941176470588	1.0	0.0	0.0
59310.0	1.0	17.780735294117648	21.408823529411766	1.0	0.0	0.0
59320.0	1.0	17.74691176470588	21.41	1.0	0.0	0.0
59330.0	1.0	17.70675	21.4095	1.0	0.0	0.0
59340.0	1.0	17.64925	21.4045	1.0	0.0	0.0
59350.0	1.0	17.59486842105263	21.399473684210523	1.0	0.0	0.0
59360.0	1.0	17.568552631578946	21.39421052631579	1.0	0.0	0.0
59370.0	1.0	17.538088094117647	21.392352941176473	1.0	0.0	0.0
59380.0	1.0	17.491028564705882	21.404117647058825	1.0	0.0	0.0
59390.0	1.0	17.42444357777778	21.41	1.0	0.0	0.0
59400.0	1.0	17.338333133333332	21.41	1.0	0.0	0.0
59410.0	1.0	17.269625	21.4065	1.0	0.0	0.0
59420.0	1.0	17.208375	21.4015	1.0	0.0	0.0
59430.0	1.0	17.16375	21.403888888888886	1.0	0.0	0.0
59440.0	1.0	17.12625	21.409444444444446	1.0	0.0	0.0
59450.0	1.0	17.10449928	21.41	1.0	0.0	0.0
59460.0	1.0	17.08549882	21.41	1.0	0.0	0.0
59470.0	1.0	17.06799887	21.41	1.0	0.0	0.0
59480.0	1.0	17.03599912	21.41	1.0	0.0	0.0
59490.0	1.0	16.982249669999998	21.41	1.0	0.0	0.0
59500.0	1.0	16.948235294117648	21.41	1.0	0.0	0.0
59510.0	1.0	16.943823529411763	21.41	1.0	0.0	0.0
59520.0	1.0	16.897205305882352	21.41	1.0	0.0	0.0
59530.0	1.0	16.8324986	21.41	1.0	0.0	0.0
59540.0	1.0	16.792499300000003	21.415	1.0	0.0	0.0
59550.0	1.0	16.7525	21.42	1.0	0.0	0.0
59560.0	1.0	16.740000000000002	21.414444444444445	1.0	0.0	0.0
59570.0	1.0	16.732352941176472	21.41	1.0	0.0	0.0
59580.0	1.0	16.744117647058825	21.41	1.0	0.0	0.0
59590.0	1.0	16.753947368421052	21.41263157894737	1.0	0.0	0.0
59600.0	1.0	16.76184210526316	21.417894736842108	1.0	0.0	0.0
59610.0	1.0	16.76949964	21.417	1.0	0.0	0.0
59620.0	1.0	16.77699904	21.412	1.0	0.0	0.0
59630.0	1.0	16.779116870588236	21.406470588235294	1.0	0.0	0.0
59640.0	1.0	16.777646988235293	21.400588235294116	1.0	0.0	0.0
59650.0	1.0	16.759218131249998	21.405625	1.0	0.0	0.0
59660.0	1.0	16.739641914285713	21.411428571428573	1.0	0.0	0.0
59670.0	1.0	16.721785295238096	21.416190476190476	1.0	0.0	0.0
59680.0	1.0	16.704605263157895	21.42	1.0	0.0	0.0
59690.0	1.0	16.69013157894737	21.42	1.0	0.0	0.0
59700.0	1.0	16.67765625	21.418125	1.0	0.0	0.0
59710.0	1.0	16.669843750000002	21.411875000000002	1.0	0.0	0.0
59720.0	1.0	16.664583333333333	21.41388888888889	1.0	0.0	0.0
59730.0	1.0	16.660416666666666	21.419444444444444	1.0	0.0	0.0
59740.0	1.0	16.67575	21.4155	1.0	0.0	0.0
59750.0	1.0	16.69325	21.4105	1.0	0.0	0.0
59760.0	1.0	16.71	21.42	1.0	0.0	0.0
59770.0	1.0	16.727187500000003	21.43	1.0	0.0	0.0
59780.0	1.0	16.7490625	21.43	1.0	0.0	0.0
59790.0	1.0	16.758025947368424	21.42736842105263	1.0	0.0	0.0
59800.0	1.0	16.754077842105264	21.422105263157896	1.0	0.0	0.0
59810.0	1.0	16.75549869	21.42	1.0	0.0	0.0
59820.0	1.0	16.76049884	21.42	1.0	0.0	0.0
59830.0	1.0	16.773087523529412	21.423529411764708	1.0	0.0	0.0
59840.0	1.0	16.790735229411766	21.429411764705883	1.0	0.0	0.0
59850.0	1.0	16.810780631249997	21.43	1.0	0.0	0.0
59860.0	1.0	16.822498899999996	21.428571428571427	1.0	0.0	0.0
59870.0	1.0	16.814165566666667	21.423809523809524	1.0	0.0	0.0
59880.0	1.0	16.80960427894737	21.42	1.0	0.0	0.0
59890.0	1.0	16.82013117368421	21.42	1.0	0.0	0.0
59900.0	1.0	16.825735294117646	21.42	1.0	0.0	0.0
59910.0	1.0	16.81985294117647	21.42	1.0	0.0	0.0
59920.0	1.0	16.82455882352941	21.423529411764708	1.0	0.0	0.0
59930.0	1.0	16.836323529411764	21.429411764705883	1.0	0.0	0.0
59940.0	1.0	16.847625	21.4255	1.0	0.0	0.0
59950.0	1.0	16.858874999999998	21.4205	1.0	0.0	0.0
59960.0	1.0	16.84875	21.42	1.0	0.0	0.0
59970.0	1.0	16.838906249999997	21.42	1.0	0.0	0.0
59980.0	1.0	16.85296875	21.42	1.0	0.0	0.0
59990.0	1.0	16.8525	21.427499725	1.0	0.0	0.0
60000.0	1.0	16.8375	21.442499175	1.0	0.0	0.0
60010.0	1.0	16.837894736842102	21.44210445263158	1.0	0.0	0.0
60020.0	1.0	16.853684210526314	21.42631555789474	1.0	0.0	0.0
60030.0	1.0	16.86441176470588	21.430587847058824	1.0	0.0	0.0
60040.0	1.0	16.871764705882352	21.448234258823526	1.0	0.0	0.0
60050.0	1.0	16.89235294117647	21.434117129411764	1.0	0.0	0.0
60060.0	1.0	16.915714285714287	21.42	1.0	0.0	0.0
60070.0	1.0	16.944285714285712	21.42	1.0	0.0	0.0
60080.0	1.0	16.973333266666664	21.420555555555556	1.0	0.0	0.0
60090.0	1.0	17.006665933333334	21.426111111111112	1.0	0.0	0.0
60100.0	1.0	17.035734305882354	21.43352921764706	1.0	0.0	0.0
60110.0	1.0	17.05485265882353	21.445293276470586	1.0	0.0	0.0
60120.0	1.0	17.0675	21.439999266666664	1.0	0.0	0.0
60130.0	1.0	17.075833333333335	21.423333211111114	1.0	0.0	0.0
60140.0	1.0	17.0545	21.43199956	1.0	0.0	0.0
60150.0	1.0	17.02575	21.44699901	1.0	0.0	0.0
60160.0	1.0	16.997777777777777	21.441110499999997	1.0	0.0	0.0
60170.0	1.0	16.97	21.43	1.0	0.0	0.0
60180.0	1.0	16.941666666666666	21.43	1.0	0.0	0.0
60190.0	1.0	16.917380952380952	21.434761642857143	1.0	0.0	0.0
60200.0	1.0	16.897142857142857	21.444284928571427	1.0	0.0	0.0
60210.0	1.0	16.87605237894737	21.449998899999997	1.0	0.0	0.0
60220.0	1.0	16.853683326315792	21.449998899999997	1.0	0.0	0.0
60230.0	1.0	16.846175623529412	21.449998899999997	1.0	0.0	0.0
60240.0	1.0	16.853529270588236	21.449998899999997	1.0	0.0	0.0
60250.0	1.0	16.86611111111111	21.441110499999997	1.0	0.0	0.0
60260.0	1.0	16.88	21.43	1.0	0.0	0.0
60270.0	1.0	16.8662495	21.425	1.0	0.0	0.0
60280.0	1.0	16.852498999999998	21.42	1.0	0.0	0.0
60290.0	1.0	16.80805511111111	21.425555555555555	1.0	0.0	0.0
60300.0	1.0	16.761875	21.4324998625	1.0	0.0	0.0
60310.0	1.0	16.708750000000002	21.444999175	1.0	0.0	0.0
60320.0	1.0	16.69275	21.449998899999997	1.0	0.0	0.0
60330.0	1.0	16.7015	21.449998899999997	1.0	0.0	0.0
60340.0	1.0	16.716842105263158	21.453157142105262	1.0	0.0	0.0
60350.0	1.0	16.73657894736842	21.45842087894737	1.0	0.0	0.0
60360.0	1.0	16.723970588235293	21.455881899999998	1.0	0.0	0.0
60370.0	1.0	16.6975	21.449998899999997	1.0	0.0	0.0
60380.0	1.0	16.678382352941178	21.455881899999998	1.0	0.0	0.0
60390.0	1.0	16.634625	21.458499835	1.0	0.0	0.0
60400.0	1.0	16.533375	21.453499285	1.0	0.0	0.0
60410.0	1.0	16.447105263157894	21.449998899999997	1.0	0.0	0.0
60420.0	1.0	16.39578947368421	21.449998899999997	1.0	0.0	0.0
60430.0	1.0	16.34624975	21.444999175	1.0	0.0	0.0
60440.0	1.0	16.299374125	21.4324998625	1.0	0.0	0.0
60450.0	1.0	16.266841526315787	21.442631578947367	1.0	0.0	0.0
60460.0	1.0	16.237894684210527	21.45842105263158	1.0	0.0	0.0
60470.0	1.0	16.2215	21.46	1.0	0.0	0.0
60480.0	1.0	16.2065	21.46	1.0	0.0	0.0
60490.0	1.0	16.148088235294118	21.46	1.0	0.0	0.0
60500.0	1.0	16.1053125	21.45625	1.0	0.0	0.0
60510.0	1.0	16.144375	21.4375	1.0	0.0	0.0
60520.0	1.0	16.2	21.43857142857143	1.0	0.0	0.0
60530.0	1.0	16.266666666666666	21.452857142857145	1.0	0.0	0.0
60540.0	1.0	16.334868131578947	21.46	1.0	0.0	0.0
60550.0	1.0	16.40460439473684	21.46	1.0	0.0	0.0
60560.0	1.0	16.471322817647057	21.4564702	1.0	0.0	0.0
60570.0	1.0	16.536029347058825	21.450587199999998	1.0	0.0	0.0
60580.0	1.0	16.538529411764706	21.455293599999997	1.0	0.0	0.0
60590.0	1.0	16.5355	21.46	1.0	0.0	0.0
60600.0	1.0	16.538	21.46	1.0	0.0	0.0
60610.0	1.0	16.544999999999998	21.458888766666668	1.0	0.0	0.0
60620.0	1.0	16.57	21.4533326	1.0	0.0	0.0
60630.0	1.0	16.605588235294118	21.4523521	1.0	0.0	0.0
60640.0	1.0	16.65705882352941	21.4582351	1.0	0.0	0.0
60650.0	1.0	16.710263157894737	21.456315384210527	1.0	0.0	0.0
60660.0	1.0	16.76421052631579	21.45105164736842	1.0	0.0	0.0
60670.0	1.0	16.811999999999998	21.45399934	1.0	0.0	0.0
60680.0	1.0	16.858249999999998	21.45899989	1.0	0.0	0.0
60690.0	1.0	16.91926470588235	21.46470588235294	1.0	0.0	0.0
60700.0	1.0	16.9829686625	21.469375	1.0	0.0	0.0
60710.0	1.0	17.037655287499998	21.463125	1.0	0.0	0.0
60720.0	1.0	17.086427219047618	21.46	1.0	0.0	0.0
60730.0	1.0	17.12928445714286	21.46	1.0	0.0	0.0
60740.0	1.0	17.172776844444446	21.457777533333335	1.0	0.0	0.0
60750.0	1.0	17.217221955555555	21.452221366666663	1.0	0.0	0.0
60760.0	1.0	17.258823529411764	21.457058111764702	1.0	0.0	0.0
60770.0	1.0	17.298529411764704	21.46882346470588	1.0	0.0	0.0
60780.0	1.0	17.314999999999998	21.459999449999998	1.0	0.0	0.0
60790.0	1.0	17.32875	21.449998899999997	1.0	0.0	0.0
60800.0	1.0	17.34125	21.449998899999997	1.0	0.0	0.0
60810.0	1.0	17.353055555555557	21.450554516666664	1.0	0.0	0.0
60820.0	1.0	17.35861111111111	21.456110683333332	1.0	0.0	0.0
60830.0	1.0	17.35921875	21.46	1.0	0.0	0.0
60840.0	1.0	17.34828125	21.46	1.0	0.0	0.0
60850.0	1.0	17.35725	21.467000000000002	1.0	0.0	0.0
60860.0	1.0	17.37475	21.477	1.0	0.0	0.0
60870.0	1.0	17.373874999999998	21.4765	1.0	0.0	0.0
60880.0	1.0	17.365125	21.4715	1.0	0.0	0.0
60890.0	1.0	17.36558778235294	21.47	1.0	0.0	0.0
60900.0	1.0	17.3699989	21.47	1.0	0.0	0.0
60910.0	1.0	17.387646605882352	21.47	1.0	0.0	0.0
60920.0	1.0	17.384625	21.4685	1.0	0.0	0.0
60930.0	1.0	17.333375	21.4635	1.0	0.0	0.0
60940.0	1.0	17.289999766666668	21.461666666666666	1.0	0.0	0.0
60950.0	1.0	17.264998988888888	21.467222222222222	1.0	0.0	0.0
60960.0	1.0	17.23338136470588	21.47	1.0	0.0	0.0
60970.0	1.0	17.19514689411765	21.47	1.0	0.0	0.0
60980.0	1.0	17.18328947368421	21.461578484210523	1.0	0.0	0.0
60990.0	1.0	17.178026315789474	21.451051589473682	1.0	0.0	0.0
61000.0	1.0	17.1964468	21.454736263157894	1.0	0.0	0.0
61010.0	1.0	17.2174988	21.46	1.0	0.0	0.0
61020.0	1.0	17.243888355555555	21.46	1.0	0.0	0.0
61030.0	1.0	17.2559375	21.46	1.0	0.0	0.0
61040.0	1.0	17.210625	21.46	1.0	0.0	0.0
61050.0	1.0	17.09892857142857	21.462857142857143	1.0	0.0	0.0
61060.0	1.0	16.942976190476188	21.467619047619046	1.0	0.0	0.0
61070.0	1.0	16.8025	21.467222222222222	1.0	0.0	0.0
61080.0	1.0	16.677500000000002	21.461666666666666	1.0	0.0	0.0
61090.0	1.0	16.59264705882353	21.455881899999998	1.0	0.0	0.0
61100.0	1.0	16.525	21.449998899999997	1.0	0.0	0.0
61110.0	1.0	16.519444444444446	21.461110622222222	1.0	0.0	0.0
61120.0	1.0	16.50049989	21.47	1.0	0.0	0.0
61130.0	1.0	16.42799934	21.47	1.0	0.0	0.0
61140.0	1.0	16.367221244444444	21.47	1.0	0.0	0.0
61150.0	1.0	16.353332966666667	21.47	1.0	0.0	0.0
61160.0	1.0	16.338124999999998	21.4725	1.0	0.0	0.0
61170.0	1.0	16.3209375	21.47875	1.0	0.0	0.0
61180.0	1.0	16.2975	21.476	1.0	0.0	0.0
61190.0	1.0	16.272499999999997	21.471	1.0	0.0	0.0
61200.0	1.0	16.24328947368421	21.482631578947366	1.0	0.0	0.0
61210.0	1.0	16.213026315789474	21.498421052631578	1.0	0.0	0.0
61220.0	1.0	16.262941176470587	21.51588171764706	1.0	0.0	0.0
61230.0	1.0	16.327352941176468	21.55352835294118	1.0	0.0	0.0
61240.0	1.0	16.414117647058823	21.67117611764706	1.0	0.0	0.0
61250.0	1.0	16.496875	21.76	1.0	0.0	0.0
61260.0	1.0	16.575625	21.82	1.0	0.0	0.0
61270.0	1.0	16.639999999999997	21.897222222222222	1.0	0.0	0.0
61280.0	1.0	16.689999999999998	21.991666666666667	1.0	0.0	0.0
61290.0	1.0	16.75235294117647	22.06529411764706	1.0	0.0	0.0
61300.0	1.0	16.82	22.13	1.0	0.0	0.0
61310.0	1.0	16.89894736842105	22.172105263157896	1.0	0.0	0.0
61320.0	1.0	16.972875	22.218500000000002	1.0	0.0	0.0
61330.0	1.0	17.001625	22.3035	1.0	0.0	0.0
61340.0	1.0	17.03205882352941	22.38705882352941	1.0	0.0	0.0
61350.0	1.0	17.07764705882353	22.45764705882353	1.0	0.0	0.0
61360.0	1.0	17.1237496	22.54749965	1.0	0.0	0.0
61370.0	1.0	17.1706236	22.666248775	1.0	0.0	0.0
61380.0	1.0	17.185713295238095	22.792856276190477	1.0	0.0	0.0
61390.0	1.0	17.192856914285713	22.921428371428572	1.0	0.0	0.0
61400.0	1.0	17.21152777777778	23.057222222222222	1.0	0.0	0.0
61410.0	1.0	17.23513888888889	23.19611111111111	1.0	0.0	0.0
61420.0	1.0	17.208381770588236	23.3	1.0	0.0	0.0
61430.0	1.0	17.17888791111111	23.398888888888887	1.0	0.0	0.0
61440.0	1.0	17.160832966666664	23.493333333333332	1.0	0.0	0.0
61450.0	1.0	17.139999699999997	23.576	1.0	0.0	0.0
61460.0	1.0	17.114998949999997	23.641	1.0	0.0	0.0
61470.0	1.0	17.08277661111111	23.706666666666667	1.0	0.0	0.0
61480.0	1.0	17.039721888888888	23.773333333333333	1.0	0.0	0.0
61490.0	1.0	16.9735	23.812	1.0	0.0	0.0
61500.0	1.0	16.89690476190476	23.83285714285714	1.0	0.0	0.0
61510.0	1.0	16.86595238095238	23.861428571428572	1.0	0.0	0.0
61520.0	1.0	16.835	23.89	1.0	0.0	0.0
61530.0	1.0	16.861314894736843	23.87947310526316	1.0	0.0	0.0
61540.0	1.0	16.887645458823528	23.848822494117645	1.0	0.0	0.0
61550.0	1.0	16.914117047058824	23.63705843529412	1.0	0.0	0.0
61560.0	1.0	16.958235294117646	23.413529411764706	1.0	0.0	0.0
61570.0	1.0	17.028823529411767	23.172352941176474	1.0	0.0	0.0
61580.0	1.0	17.038625	22.81649965	1.0	0.0	0.0
61590.0	1.0	17.022375	22.411499149999997	1.0	0.0	0.0
61600.0	1.0	16.881184210526314	22.057894105263156	1.0	0.0	0.0
61610.0	1.0	16.686447368421053	21.726315684210526	1.0	0.0	0.0
61620.0	1.0	16.52999925	21.490000000000002	1.0	0.0	0.0
61630.0	1.0	16.402498657894736	21.229473684210525	1.0	0.0	0.0
61640.0	1.0	16.35249944736842	20.77684210526316	1.0	0.0	0.0
61650.0	1.0	16.334374999999998	20.2665	1.0	0.0	0.0
61660.0	1.0	16.390625	19.6215	1.0	0.0	0.0
61670.0	1.0	16.448529411764707	19.080000000000002	1.0	0.0	0.0
61680.0	1.0	16.51029411764706	18.78	1.0	0.0	0.0
61690.0	1.0	16.501470094117646	18.58588196470588	1.0	0.0	0.0
61700.0	1.0	16.44558691764706	18.46235190588235	1.0	0.0	0.0
61710.0	1.0	16.378124229999997	18.539999395	1.0	0.0	0.0
61720.0	1.0	16.309374929999997	18.639999945	1.0	0.0	0.0
61730.0	1.0	16.26223627368421	18.777894736842104	1.0	0.0	0.0
61740.0	1.0	16.2174988	18.92	1.0	0.0	0.0
61750.0	1.0	16.09249955	18.98874925	1.0	0.0	0.0
61760.0	1.0	15.944342105263157	19.065788294736844	1.0	0.0	0.0
61770.0	1.0	15.761447368421052	19.155262031578946	1.0	0.0	0.0
61780.0	1.0	15.6087498	19.229999174999996	1.0	0.0	1.0
61790.0	1.0	15.4862494	19.289999725	1.0	0.0	1.0
61800.0	1.0	15.369117082352941	19.343529411764706	1.0	0.0	1.0
61810.0	1.0	15.257352847058822	19.390588235294118	1.0	0.0	1.0
61820.0	1.0	15.07124965	19.439999999999998	1.0	0.0	1.0
61830.0	1.0	14.850832700000002	19.482857142857142	1.0	0.0	1.0
61840.0	1.0	14.5674997	19.497142857142858	1.0	0.0	1.0
61850.0	1.0	14.288421052631579	19.51263157894737	1.0	0.0	1.0
61860.0	1.0	14.04763157894737	19.538947368421052	1.0	0.0	1.0
61870.0	1.0	13.8381249125	19.561249999999998	1.0	0.0	1.0
61880.0	1.0	13.753749475000001	19.5675	1.0	0.0	1.0
61890.0	1.0	13.724736363157895	19.582631168421052	1.0	0.0	1.0
61900.0	1.0	13.732631468421053	19.603683115789472	1.0	0.0	1.0
61910.0	1.0	13.65799979	19.6099987	1.0	0.0	1.0
61920.0	1.0	13.54799949	19.6099987	1.0	0.0	1.0
61930.0	1.0	13.35852905882353	19.62235217647059	1.0	0.0	1.0
61940.0	1.0	13.135	19.64	1.0	0.0	1.0
61950.0	1.0	12.91	19.65875	1.0	0.0	1.0
61960.0	1.0	12.76976180952381	19.66809523809524	1.0	0.0	1.0
61970.0	1.0	12.756666333333333	19.663333333333334	1.0	0.0	1.0
61980.0	1.0	12.70291625	19.663333333333334	1.0	0.0	1.0
61990.0	1.0	12.554305416666667	19.674444444444443	1.0	0.0	1.0
62000.0	1.0	12.364558823529412	19.68	1.0	0.0	1.0
62010.0	1.0	12.133676470588236	19.68	1.0	0.0	1.0
62020.0	1.0	11.948611111111111	19.693333333333335	1.0	0.0	1.0
62030.0	1.0	11.775	19.71	1.0	0.0	1.0
62040.0	1.0	11.67375	19.715	1.0	0.0	1.0
62050.0	1.0	11.5725	19.72	1.0	0.0	1.0
62060.0	1.0	11.45625	19.725	1.0	0.0	1.0
62070.0	1.0	11.34	19.73	1.0	0.0	1.0
62080.0	1.0	11.345555222222222	19.724444444444444	1.0	0.0	1.0
62090.0	1.0	11.379523266666666	19.72190476190476	1.0	0.0	0.0
62100.0	1.0	11.5271426	19.73142857142857	1.0	0.0	0.0
62110.0	1.0	11.649473684210527	19.74157894736842	1.0	0.0	0.0
62120.0	1.0	11.54421052631579	19.757368421052632	1.0	0.0	0.0
62130.0	1.0	11.426176470588237	19.77	1.0	0.0	0.0
62140.0	1.0	11.257058823529412	19.77	1.0	0.0	0.0
62150.0	1.0	11.136388888888888	19.772777444444444	1.0	0.0	0.0
62160.0	1.0	11.064166666666667	19.778332333333335	1.0	0.0	0.0
62170.0	1.0	10.97775	19.7799988	1.0	0.0	0.0
62180.0	1.0	10.88525	19.7799988	1.0	0.0	0.0
62190.0	1.0	10.913888888888888	19.7799988	1.0	0.0	0.0
62200.0	1.0	10.994444444444444	19.7799988	1.0	0.0	0.0
62210.0	1.0	11.0595	19.79199952	1.0	0.0	0.0
62220.0	1.0	11.0675	19.803809523809523	1.0	0.0	0.0
62230.0	1.0	10.9925	19.813333333333333	1.0	0.0	0.0
62240.0	1.0	10.883552631578947	19.821578947368423	1.0	0.0	0.0
62250.0	1.0	10.695394736842104	19.826842105263157	1.0	0.0	0.0
62260.0	1.0	10.523088235294118	19.83470588235294	1.0	0.0	0.0
62270.0	1.0	10.374558823529412	19.846470588235295	1.0	0.0	0.0
62280.0	1.0	10.425735294117647	19.845882352941178	1.0	0.0	0.0
62290.0	1.0	10.5625	19.84	1.0	0.0	0.0
62300.0	1.0	10.677975904761905	19.844761904761906	1.0	0.0	0.0
62310.0	1.0	10.793451809523809	19.84952380952381	1.0	0.0	0.0
62320.0	1.0	10.762499349999999	19.85999945	1.0	0.0	0.0
62330.0	1.0	10.70749934375	19.8699989	1.0	0.0	0.0
62340.0	1.0	10.58249978125	19.8699989	1.0	0.0	0.0
62350.0	1.0	10.44	19.877499174999997	1.0	0.0	0.0
62360.0	1.0	10.28	19.892499725	1.0	0.0	0.0
62370.0	1.0	10.10789447368421	19.89736842105263	1.0	0.0	0.0
62380.0	1.0	9.923683421052631	19.892105263157895	1.0	0.0	0.0
62390.0	1.0	9.767940529411765	19.893529411764707	1.0	0.0	1.0
62400.0	1.0	9.631176411764706	19.89941176470588	1.0	0.0	1.0
62410.0	1.0	9.559264705882352	19.90529411764706	1.0	0.0	1.0
62420.0	1.0	9.462	19.91	1.0	0.0	1.0
62430.0	1.0	9.2345	19.91	1.0	0.0	1.0
62440.0	1.0	8.995277777777778	19.912222222222223	1.0	0.0	1.0
62450.0	1.0	8.709166666666667	19.923333333333332	1.0	0.0	1.0
62460.0	1.0	8.435625	19.93249965	1.0	0.0	1.0
62470.0	1.0	8.1809375	19.938748775	1.0	0.0	1.0
62480.0	1.0	7.9670000000000005	19.94399872	1.0	0.0	1.0
62490.0	1.0	7.76325	19.948998869999997	1.0	0.0	1.0
62500.0	1.0	7.6025	19.954209889473685	1.0	0.0	1.0
62510.0	1.0	7.4525	19.95947362631579	1.0	0.0	1.0
62520.0	1.0	7.307793927058824	19.96	1.0	0.0	1.0
62530.0	1.0	7.1630552355555555	19.964444444444446	1.0	0.0	1.0
62540.0	1.0	7.015833213333334	19.986666666666668	1.0	0.0	1.0
62550.0	1.0	6.8655	20.0	1.0	0.0	1.0
62560.0	1.0	6.7105	20.0	1.0	0.0	1.0
62570.0	1.0	6.561388888888889	19.995555555555555	1.0	0.0	1.0
62580.0	1.0	6.421111111111111	19.984444444444446	1.0	0.0	1.0
62590.0	1.0	6.300588235294118	19.987058823529413	1.0	0.0	1.0
62600.0	1.0	6.193235294117647	19.998823529411766	1.0	0.0	1.0
62610.0	1.0	6.060526315789474	20.0	1.0	0.0	1.0
62620.0	1.0	5.925	20.0	1.0	0.0	1.0
62630.0	1.0	5.82375	20.005000000000003	1.0	0.0	1.0
62640.0	1.0	5.7225	20.01	1.0	0.0	1.0
62650.0	1.0	5.60485294117647	20.01	1.0	0.0	1.0
62660.0	1.0	5.501764658235294	20.011764705882353	1.0	0.0	1.0
62670.0	1.0	5.432646852352941	20.01764705882353	1.0	0.0	1.0
62680.0	1.0	5.399749811	20.02	1.0	0.0	0.0
62690.0	1.0	5.390999946	20.02	1.0	0.0	0.0
62700.0	1.0	5.378333333333334	20.03	1.0	0.0	0.0
62710.0	1.0	5.3630555555555555	20.046666666666667	1.0	0.0	0.0
62720.0	1.0	5.343529411764706	20.05	1.0	0.0	0.0
62730.0	1.0	5.319342091052632	20.051052631578948	1.0	0.0	0.0
62740.0	1.0	5.262763001578947	20.06157894736842	1.0	0.0	0.0
62750.0	1.0	5.207499757	20.07	1.0	0.0	0.0
62760.0	1.0	5.157499892	20.07	1.0	0.0	0.0
62770.0	1.0	5.1109210526315785	20.07	1.0	0.0	0.0
62780.0	1.0	5.078026315789473	20.07	1.0	0.0	0.0
62790.0	1.0	5.039999946666667	20.07	1.0	0.0	0.0
62800.0	1.0	4.989999768888889	20.07	1.0	0.0	0.0
62810.0	1.0	4.937023565714286	20.074761904761903	1.0	0.0	0.0
62820.0	1.0	4.881071337142857	20.084285714285713	1.0	0.0	0.0
62830.0	1.0	4.827500000000001	20.092105263157894	1.0	0.0	0.0
62840.0	1.0	4.777500000000001	20.097368421052632	1.0	0.0	0.0
